"Date","Open","High","Low","Close","Volume"
"2026-03-03","7625","7800","7600","7700","5983700"
"2026-03-04","7700","7800","7200","7475","14354800"
"2026-03-05","7525","7650","7400","7475","6618400"
"2026-03-06","7475","7525","7400","7450","3343800"
"2026-03-09","7350","7350","7100","7125","11547600"
"2026-03-10","7275","7300","7200","7250","2522500"
"2026-03-11","7250","7325","7225","7250","3376700"
"2026-03-12","7250","7575","7225","7575","9775100"
"2026-03-13","7500","7525","7250","7250","4264700"
"2026-03-16","7325","7350","7075","7075","3602000"
"2026-03-17","7100","7325","7100","7100","5574000"
"2026-03-25","7125","7300","7125","7250","2837600"
"2026-03-26","7300","7375","7225","7275","2518000"
"2026-03-27","7275","7300","7100","7100","2839300"
"2026-03-30","7075","7225","7075","7225","2735600"
"2026-03-31","7325","7450","7150","7350","10698900"
"2026-04-01","7350","7450","7275","7400","2712700"
"2026-04-02","7375","7475","7350","7375","3685000"
"2026-04-06","7375","7450","7250","7425","2031700"
"2026-04-07","7425","7425","7300","7325","1337800"
"2026-04-08","7450","7550","7375","7525","2420400"
"2026-04-09","7525","7525","7400","7450","3881800"
"2026-04-10","7475","7475","7350","7375","3243900"
"2026-04-13","7375","7375","7200","7225","5113800"
"2026-04-14","7275","7300","7200","7225","4643000"
"2026-04-15","7250","7300","7200","7200","6618700"
"2026-04-16","7250","7325","7225","7275","3765900"
"2026-04-17","7275","7300","7225","7300","2626700"
"2026-04-20","7275","7300","7175","7175","3932800"
"2026-04-21","7175","7200","7125","7150","3851300"
"2026-04-22","7175","7175","7050","7100","7957300"
"2026-04-23","7100","7150","7025","7075","6103600"
"2026-04-24","7075","7100","6825","6825","8562900"
"2026-04-27","6825","6925","6750","6900","4100900"
"2026-04-28","6900","6950","6750","6775","5589600"
"2026-04-29","6775","6825","6700","6725","6155900"
"2026-04-30","6725","6775","6650","6775","6568000"
"2026-05-04","6775","6875","6675","6800","6688000"
"2026-05-05","6775","6800","6700","6725","7234600"
"2026-05-06","6725","6850","6725","6800","6494900"
"2026-05-07","6900","7250","6875","7175","13524700"
"2026-05-08","7175","7250","7025","7050","7207100"
"2026-05-11","7050","7175","6900","7100","5072900"
"2026-05-12","7100","7125","6850","6950","5044900"
"2026-05-13","6925","6925","6800","6825","4991500"
"2026-05-18","6825","6850","6725","6800","5351100"
"2026-05-19","6825","6850","6700","6725","4197400"
"2026-05-20","6725","6825","6700","6750","7512200"
"2026-05-21","6750","6800","6625","6675","6240200"
"2026-05-22","6675","6950","6575","6825","5072300"
"2026-05-25","6925","7150","6850","7100","6552500"
"2026-05-26","7100","7100","6875","6875","3354100"
"2026-05-29","6875","7100","6775","7100","5777900"
"2026-06-02","7100","7100","6750","6800","9456000"
"2026-06-03","6800","6825","6425","6525","9366000"
"2026-06-04","6550","6625","6375","6625","8176900"
"2026-06-05","6625","6625","6400","6450","7736900"
"2026-06-08","6425","6425","6000","6000","3951800"
"2026-06-09","6000","6325","5925","6325","4113300"
"2026-06-10","6125","6325","6100","6250","10357600"
"2026-06-11","6250","6450","6175","6250","12389600"
"2026-06-12","6275","6450","6175","6350","13984100"
"2026-06-15","6500","6700","6500","6600","9935600"
"2026-06-17","6600","6775","6500","6625","5517400"
"2026-06-18","6625","6650","6500","6625","4188900"
"2026-06-19","6550","6800","6500","6700","13041800"
"2026-06-22","6875","6875","6525","6575","2886500"
"2026-06-23","6575","6650","6475","6600","3657800"
"2026-06-24","6600","6700","6450","6500","3799500"
"2026-06-25","6500","6825","6475","6725","5717300"
"2026-06-26","6725","6725","6550","6600","1870300"
"2026-06-29","6800","6875","6625","6650","3793300"
"2026-06-30","6650","6875","6550","6800","8402500"
"2026-07-01","6800","6850","6750","6800","4211000"
"2026-07-02","6800","6800","6725","6750","1095800"
"2026-07-03","6750","7050","6750","6950","4350800"
"2026-07-06","6950","7000","6900","6925","2710500"
"2026-07-07","6850","6850","6675","6725","1799300"
"2026-07-08","6725","6750","6625","6625","1316000"
"2026-07-09","6625","6675","6575","6675","2586500"
"2026-07-10","6675","6675","6600","6650","1048800"
"2026-07-13","6650","6675","6575","6625","1627400"
"2026-07-14","6625","6675","6575","6650","2030800"
"2026-07-15","6650","6650","6600","6600","1502200"
"2026-07-16","6625","6700","6600","6700","1186500"
"2026-07-17","6775","6850","6625","6850","3779700"
"2026-07-20","6850","6950","6850","6900","3538400"
"2026-07-21","6950","7025","6850","7000","3888200"
"2026-07-22","7000","7100","6975","7075","4595100"
"2026-07-23","7075","7125","7025","7125","5277300"
"2026-07-24","7100","7100","6900","6975","3966600"
"2026-07-27","6975","7050","6875","6950","1978400"
"2026-07-28","6975","7025","6900","6950","3002700"
"2026-07-29","6950","7000","6900","6950","1554100"
"2026-07-30","6950","7075","6950","7025","2459800"
"2026-07-31","7050","7050","6950","6975","2245400"
"2026-08-03","7125","7200","7000","7200","6342500"
"2026-08-04","7200","7250","7150","7175","3618500"
"2026-08-05","7225","7400","7225","7300","5071600"
"2026-08-06","7300","7525","7300","7450","6652200"
"2026-08-07","7475","7750","7450","7750","10181700"
"2026-08-10","7775","7800","7525","7600","6810700"
"2026-08-11","7600","7625","7500","7575","2946500"
"2026-08-12","7525","7575","7475","7550","2882200"
"2026-08-13","7550","7650","7450","7550","3348500"
"2026-08-14","7625","7650","7575","7600","3782100"
"2026-08-18","7600","7700","7550","7625","3579400"
"2026-08-19","7650","7750","7625","7675","2160100"
"2026-08-20","7700","7725","7625","7700","3523100"
"2026-08-21","7675","7700","7600","7625","2480400"
