"Date","Open","High","Low","Close","Volume"
"2026-05-05","990","1000","980","980","7752700"
"2026-05-06","980","995","970","985","10796000"
"2026-05-07","995","1010","985","990","11013800"
"2026-05-08","990","990","900","910","35362800"
"2026-05-11","900","950","850","915","28226700"
"2026-05-12","920","930","900","920","6891700"
"2026-05-13","915","920","890","895","9500700"
"2026-05-18","895","895","790","820","30710800"
"2026-05-19","825","835","730","775","30237600"
"2026-05-20","750","780","725","735","21181500"
"2026-05-21","740","755","675","710","19855400"
"2026-05-22","710","805","685","790","38312900"
"2026-05-25","800","805","775","790","8846600"
"2026-05-26","790","830","790","795","9587700"
"2026-05-29","795","820","780","790","9212700"
"2026-06-02","795","810","780","805","6217800"
"2026-06-03","825","825","735","745","10250200"
"2026-06-04","745","795","685","730","14186000"
"2026-06-05","730","735","680","680","9894500"
"2026-06-08","675","695","595","640","15774900"
"2026-06-09","640","710","640","705","15786900"
"2026-06-10","710","765","685","730","20709600"
"2026-06-11","730","745","700","710","5322900"
"2026-06-12","730","800","720","785","18631700"
"2026-06-15","805","880","805","830","33420300"
"2026-06-17","835","855","810","810","10090800"
"2026-06-18","810","850","780","810","7530600"
"2026-06-19","810","835","785","825","10729400"
"2026-06-22","825","870","790","840","16229700"
"2026-06-23","840","840","805","820","6222500"
"2026-06-24","825","830","760","760","10496600"
"2026-06-25","755","790","755","780","5285700"
"2026-06-26","780","780","730","740","6281000"
"2026-06-29","745","760","735","740","3805900"
"2026-06-30","740","740","690","700","11224800"
"2026-07-01","700","730","685","705","5253400"
"2026-07-02","705","725","700","705","2574400"
"2026-07-03","730","740","720","725","3697300"
"2026-07-06","735","745","720","725","3198800"
"2026-07-07","735","755","730","750","2577000"
"2026-07-08","755","755","725","730","3782500"
"2026-07-09","730","750","720","740","2978900"
"2026-07-10","745","775","745","750","5235000"
"2026-07-13","745","770","735","770","4435300"
"2026-07-14","790","800","775","780","5480800"
"2026-07-15","780","800","780","795","3392200"
"2026-07-16","795","825","790","825","7455700"
"2026-07-17","825","835","810","830","5363600"
"2026-07-20","830","860","830","845","5362200"
"2026-07-21","845","860","840","845","6521400"
"2026-07-22","845","855","825","830","7159400"
"2026-07-23","835","875","835","850","16293300"
"2026-07-24","850","850","800","810","10151100"
"2026-07-27","810","820","790","800","4389600"
"2026-07-28","800","810","790","800","4213200"
"2026-07-29","800","815","775","795","4600800"
"2026-07-30","790","820","785","820","5200700"
"2026-07-31","825","850","820","835","8597500"
"2026-08-03","860","900","850","885","28112400"
"2026-08-04","890","910","875","880","20184800"
"2026-08-05","890","895","870","875","11728700"
"2026-08-06","875","885","815","825","66426500"
"2026-08-07","825","830","805","815","52205500"
"2026-08-10","820","860","820","850","46796500"
"2026-08-11","860","865","830","830","33212900"
"2026-08-12","830","860","830","855","19837000"
"2026-08-13","860","860","830","835","13913700"
"2026-08-14","840","855","820","850","12363400"
"2026-08-18","860","895","860","885","39873900"
"2026-08-19","875","895","870","880","17861600"
"2026-08-20","885","915","885","900","24587800"
"2026-08-21","900","930","890","920","21614100"
