"Date","Open","High","Low","Close","Volume"
"2026-01-07","3540","3550","3500","3540","60466200"
"2026-01-08","3540","3580","3520","3530","61219400"
"2026-01-09","3550","3560","3450","3450","82708700"
"2026-01-12","3470","3530","3460","3520","89165400"
"2026-01-13","3600","3660","3550","3620","129812000"
"2026-01-14","3690","3700","3610","3650","98179400"
"2026-01-15","3650","3680","3610","3660","83981800"
"2026-01-19","3590","3630","3490","3620","147127900"
"2026-01-20","3550","3680","3550","3600","89987800"
"2026-01-21","3670","3700","3570","3600","104120400"
"2026-01-22","3670","3790","3660","3740","149259700"
"2026-01-23","3790","3800","3730","3770","109079700"
"2026-01-26","3780","3850","3750","3850","91258600"
"2026-01-27","3850","3990","3730","3940","161704800"
"2026-01-28","3800","3800","3390","3470","439277400"
"2026-01-29","3420","3500","3100","3450","582049700"
"2026-01-30","3550","3740","3540","3600","332372800"
"2026-02-02","3670","3700","3430","3500","157041400"
"2026-02-03","3540","3550","3420","3450","155611200"
"2026-02-04","3420","3440","3260","3330","215692700"
"2026-02-05","3350","3360","3260","3290","148908600"
"2026-02-06","3310","3390","3270","3380","137552600"
"2026-02-09","3430","3430","3340","3350","109053400"
"2026-02-10","3380","3430","3360","3400","129254100"
"2026-02-11","3430","3530","3420","3530","151785400"
"2026-02-12","3500","3560","3470","3560","114656400"
"2026-02-13","3540","3550","3440","3450","102244000"
"2026-02-18","3470","3510","3460","3490","82797000"
"2026-02-19","3500","3500","3460","3480","70690600"
"2026-02-20","3490","3510","3430","3480","75231500"
"2026-02-23","3480","3550","3480","3550","59621900"
"2026-02-24","3600","3600","3510","3580","119024300"
"2026-02-25","3580","3660","3580","3600","66237300"
"2026-02-26","3560","3650","3510","3650","111136200"
"2026-02-27","3630","3630","3530","3540","140862100"
"2026-03-02","3440","3490","3410","3450","80022100"
"2026-03-03","3520","3530","3440","3450","125403800"
"2026-03-04","3430","3450","3110","3200","206478300"
"2026-03-05","3300","3350","3210","3260","137853600"
"2026-03-06","3270","3290","3180","3190","84932600"
"2026-03-09","3160","3160","3000","3100","126776600"
"2026-03-10","3120","3150","2930","2960","288339600"
"2026-03-11","3000","3020","2930","3000","209073500"
"2026-03-12","3020","3060","2980","3020","100856000"
"2026-03-13","3030","3050","2920","2970","102546800"
"2026-03-16","2970","2980","2830","2960","95426400"
"2026-03-17","3050","3050","2960","3050","164842700"
"2026-03-25","3140","3300","3130","3300","228354400"
"2026-03-26","3240","3260","3130","3170","130477500"
"2026-03-27","3150","3160","3050","3050","72337500"
"2026-03-30","3050","3110","3030","3040","115529200"
"2026-03-31","3130","3130","3040","3060","95463800"
"2026-04-01","3150","3150","3100","3150","68303100"
"2026-04-02","3150","3160","3080","3130","56283200"
"2026-04-06","3200","3200","3100","3160","37192400"
"2026-04-07","3150","3160","3060","3100","49528200"
"2026-04-08","3150","3180","3110","3160","78411200"
"2026-04-09","3170","3190","3120","3190","58857300"
"2026-04-10","3190","3220","3170","3210","70335700"
"2026-04-13","3130","3200","3130","3190","77410000"
"2026-04-14","3190","3200","3110","3120","92852900"
"2026-04-15","3120","3150","3060","3090","89181500"
"2026-04-16","3100","3150","3100","3120","57013000"
"2026-04-17","3120","3150","3080","3100","96349500"
"2026-04-20","3130","3160","3050","3100","142308900"
"2026-04-21","3050","3070","2980","3010","137586500"
"2026-04-22","3010","3030","2990","3000","57088500"
"2026-04-23","3010","3020","2880","2880","164145000"
"2026-04-24","2880","2940","2750","2810","254588000"
"2026-04-27","2850","2850","2810","2830","77838700"
"2026-04-28","2790","2820","2750","2820","146311100"
"2026-04-29","2820","2880","2800","2870","144598700"
"2026-04-30","2860","2870","2810","2810","134260800"
"2026-05-04","2840","2890","2840","2890","81120300"
"2026-05-05","2910","2940","2870","2880","71127200"
"2026-05-06","2890","2910","2870","2900","82205900"
"2026-05-07","2950","2980","2920","2930","102205600"
"2026-05-08","2930","3000","2900","2960","102107300"
"2026-05-11","2990","3010","2920","2960","58491000"
"2026-05-12","3000","3000","2860","2950","91619700"
"2026-05-13","2950","2970","2920","2960","62623700"
"2026-05-18","2910","3080","2860","3080","148994300"
"2026-05-19","3080","3130","3030","3080","147808100"
"2026-05-20","3130","3190","3100","3100","191400600"
"2026-05-21","3100","3120","2950","3000","141907000"
"2026-05-22","3000","3010","2850","2920","138085300"
"2026-05-25","2880","2960","2870","2930","88999600"
"2026-05-26","2950","3100","2940","3090","136083800"
"2026-05-29","2900","3170","2900","3030","835364400"
"2026-06-02","2990","3020","2910","2950","242446000"
"2026-06-03","2900","2950","2850","2850","168085400"
"2026-06-04","2900","2950","2680","2900","197151900"
"2026-06-05","2900","2930","2760","2760","105040300"
"2026-06-08","2620","2650","2350","2350","331947700"
"2026-06-09","2510","2620","2510","2620","371055600"
"2026-06-10","2500","2810","2500","2810","391732600"
"2026-06-11","2870","2970","2810","2870","274793100"
"2026-06-12","2910","2980","2860","2860","181531900"
"2026-06-15","2900","2970","2890","2930","156789000"
"2026-06-17","2950","3030","2940","2960","200799700"
"2026-06-18","2800","2800","2670","2780","210813900"
"2026-06-19","2700","2710","2580","2580","374544500"
"2026-06-22","2580","2590","2500","2510","194270900"
"2026-06-23","2500","2610","2500","2540","173184800"
"2026-06-24","2570","2590","2480","2500","173348900"
"2026-06-25","2530","2540","2500","2500","94937900"
"2026-06-26","2420","2480","2370","2480","220918000"
"2026-06-29","2470","2470","2410","2410","124858100"
"2026-06-30","2390","2400","2350","2350","318664200"
"2026-07-01","2380","2450","2350","2440","111997100"
"2026-07-02","2470","2490","2420","2450","112046100"
"2026-07-03","2480","2540","2470","2520","83587600"
"2026-07-06","2520","2530","2470","2480","48614200"
"2026-07-07","2460","2480","2420","2480","119404100"
"2026-07-08","2480","2540","2470","2510","98228500"
"2026-07-09","2500","2510","2450","2510","68742100"
"2026-07-10","2480","2500","2440","2480","129033800"
"2026-07-13","2480","2520","2460","2510","80358400"
"2026-07-14","2500","2600","2490","2560","118565500"
"2026-07-15","2560","2570","2490","2520","142706600"
"2026-07-16","2520","2560","2510","2530","56858100"
"2026-07-17","2550","2670","2540","2660","143963900"
"2026-07-20","2670","2750","2660","2710","146905500"
"2026-07-21","2770","2770","2700","2750","140279600"
"2026-07-22","2730","2730","2670","2700","122114100"
"2026-07-23","2710","2710","2650","2650","91296700"
"2026-07-24","2600","2630","2580","2630","92442500"
"2026-07-27","2670","2670","2560","2590","60467000"
"2026-07-28","2580","2620","2560","2560","69694800"
"2026-07-29","2560","2610","2540","2560","76414900"
"2026-07-30","2600","2670","2590","2670","103302600"
"2026-07-31","2670","2680","2600","2630","91987400"
"2026-08-03","2600","2740","2600","2740","112278700"
"2026-08-04","2740","2790","2710","2790","90753600"
"2026-08-05","2780","2780","2700","2710","109494500"
"2026-08-06","2710","2720","2650","2650","138223900"
"2026-08-07","2650","2720","2650","2710","66412400"
"2026-08-10","2720","2730","2620","2620","93974000"
"2026-08-11","2640","2650","2570","2610","84124100"
"2026-08-12","2610","2620","2570","2590","120373100"
"2026-08-13","2600","2610","2570","2590","76115000"
"2026-08-14","2600","2630","2590","2620","80799200"
"2026-08-18","2640","2640","2600","2600","80089000"
"2026-08-19","2600","2610","2580","2600","45580300"
"2026-08-20","2610","2620","2590","2610","86747700"
"2026-08-21","2610","2640","2610","2610","72276500"
