"Date","Open","High","Low","Close","Volume"
"2025-11-19","4820","4850","4800","4850","107585700"
"2025-11-20","4940","4990","4900","4940","234717700"
"2025-11-21","4940","4970","4900","4950","142452600"
"2025-11-24","4910","5100","4870","5100","303252000"
"2025-11-25","5075","5100","4950","5025","169379300"
"2025-11-26","5025","5025","4960","5025","128492000"
"2025-11-27","5025","5025","4850","4860","170213000"
"2025-11-28","4800","4880","4800","4830","128777200"
"2025-12-01","4850","4910","4820","4860","58603700"
"2025-12-02","4920","4940","4820","4850","104013500"
"2025-12-03","4850","4920","4820","4880","102556300"
"2025-12-04","4930","4940","4880","4920","59392600"
"2025-12-05","4940","4940","4870","4900","53969200"
"2025-12-08","4950","4960","4910","4950","62947600"
"2025-12-09","4970","4980","4870","4890","134575200"
"2025-12-10","4950","4970","4870","4970","96005900"
"2025-12-11","5000","5050","4830","4950","151956700"
"2025-12-12","4980","4980","4820","4820","111830600"
"2025-12-15","4820","5025","4790","4990","122451500"
"2025-12-16","5025","5050","4920","5000","137373200"
"2025-12-17","4990","5025","4960","5025","94254100"
"2025-12-18","5025","5175","5025","5150","150669000"
"2025-12-19","5175","5200","5100","5175","161960800"
"2025-12-22","5175","5200","5025","5100","93615600"
"2025-12-23","5050","5100","5000","5050","44307700"
"2025-12-24","5025","5100","5025","5050","40272500"
"2025-12-29","5075","5150","5050","5075","55697500"
"2025-12-30","5075","5150","5050","5100","74077800"
"2026-01-02","5125","5150","5025","5075","59263700"
"2026-01-05","5075","5100","5025","5050","108458200"
"2026-01-06","4990","4990","4880","4880","180600600"
"2026-01-07","4890","4900","4800","4810","284261700"
"2026-01-08","4820","4880","4810","4810","108534300"
"2026-01-09","4820","4840","4760","4760","104703800"
"2026-01-12","4780","4850","4720","4770","118384500"
"2026-01-13","4800","4840","4780","4820","93419500"
"2026-01-14","4840","4850","4770","4840","114314800"
"2026-01-15","4840","5075","4830","4990","245024400"
"2026-01-19","5025","5100","4980","5000","197645100"
"2026-01-20","5000","5075","4990","5025","93803800"
"2026-01-21","5025","5025","4930","4990","117548600"
"2026-01-22","4990","5025","4930","4980","145002200"
"2026-01-23","4980","5000","4870","4990","116237200"
"2026-01-26","4910","4970","4870","4910","225443300"
"2026-01-27","4860","4910","4800","4810","160620600"
"2026-01-28","4570","4810","4410","4560","643802800"
"2026-01-29","4420","4640","4070","4630","907054600"
"2026-01-30","4700","4880","4630","4820","343393600"
"2026-02-02","4900","4920","4710","4800","290622800"
"2026-02-03","4830","4850","4710","4830","169775800"
"2026-02-04","4860","5025","4830","5000","232816800"
"2026-02-05","5050","5100","5000","5050","209505400"
"2026-02-06","4950","5050","4890","5050","278775900"
"2026-02-09","5050","5075","4950","5000","177079900"
"2026-02-10","5000","5100","4990","5100","177110700"
"2026-02-11","5075","5100","4990","5025","201135900"
"2026-02-12","5025","5075","5000","5075","121407500"
"2026-02-13","5050","5075","4970","5075","157236900"
"2026-02-18","5075","5275","5050","5275","212076100"
"2026-02-19","5275","5300","5050","5075","133827800"
"2026-02-20","5100","5175","5050","5125","88563800"
"2026-02-23","5150","5275","5150","5275","131077800"
"2026-02-24","5275","5375","5250","5375","203553200"
"2026-02-25","5350","5375","5300","5300","147700600"
"2026-02-26","5350","5350","5200","5325","120621100"
"2026-02-27","5325","5350","5275","5275","206461200"
"2026-03-02","5125","5175","5050","5075","168721700"
"2026-03-03","5100","5175","5050","5100","106384700"
"2026-03-04","5050","5075","4870","4980","294487200"
"2026-03-05","5025","5125","5000","5125","133690000"
"2026-03-06","5075","5100","4950","4980","127625100"
"2026-03-09","4800","4870","4780","4820","217673200"
"2026-03-10","4920","4990","4860","4910","124581800"
"2026-03-11","4930","4970","4880","4880","86606500"
"2026-03-12","4870","4980","4870","4960","85989900"
"2026-03-13","4900","4920","4750","4750","187462500"
"2026-03-16","4730","4740","4630","4700","149035900"
"2026-03-17","4750","4780","4710","4730","274977700"
"2026-03-25","4650","4970","4650","4970","389331300"
"2026-03-26","4970","4980","4840","4840","120735200"
"2026-03-27","4840","4870","4760","4760","73158700"
"2026-03-30","4710","4750","4690","4700","110819500"
"2026-03-31","4710","4790","4700","4720","184777500"
"2026-04-01","4800","4830","4680","4720","162832600"
"2026-04-02","4720","4730","4640","4650","109496300"
"2026-04-06","4650","4700","4600","4610","60887500"
"2026-04-07","4600","4610","4500","4510","190831700"
"2026-04-08","4670","4700","4630","4670","169872400"
"2026-04-09","4650","4650","4570","4570","128431200"
"2026-04-10","4580","4700","4580","4670","103583800"
"2026-04-13","4640","4660","4600","4600","103202100"
"2026-04-14","4670","4720","4650","4710","135501000"
"2026-04-15","4750","4770","4640","4650","104621600"
"2026-04-16","4680","4680","4620","4640","120500900"
"2026-04-17","4670","4700","4580","4620","125867600"
"2026-04-20","4640","4670","4590","4620","104938900"
"2026-04-21","4610","4700","4610","4700","120070400"
"2026-04-22","4700","4770","4700","4750","113814200"
"2026-04-23","4760","4770","4630","4630","133792200"
"2026-04-24","4630","4630","4490","4500","218703100"
"2026-04-27","4500","4510","4360","4400","257209000"
"2026-04-28","4420","4480","4350","4430","246361500"
"2026-04-29","4440","4530","4430","4430","201458600"
"2026-04-30","4430","4450","4370","4390","186960200"
"2026-05-04","4430","4470","4410","4420","166294600"
"2026-05-05","4420","4570","4410","4490","186702000"
"2026-05-06","4530","4550","4480","4510","156255400"
"2026-05-07","4570","4640","4550","4640","262269600"
"2026-05-08","4650","4710","4620","4630","369212800"
"2026-05-11","4310","4340","4250","4250","424518900"
"2026-05-12","4270","4270","4190","4240","221247900"
"2026-05-13","4230","4250","4190","4200","192288300"
"2026-05-18","4170","4170","4080","4130","316067300"
"2026-05-19","4130","4260","4100","4130","306901800"
"2026-05-20","4150","4290","4110","4230","308468000"
"2026-05-21","4280","4280","4130","4170","137461700"
"2026-05-22","4140","4150","4040","4120","190022900"
"2026-05-25","4160","4300","4130","4220","235113500"
"2026-05-26","4210","4220","4130","4130","181583300"
"2026-05-29","4120","4190","4080","4080","442625300"
"2026-06-02","4090","4190","4090","4170","261911500"
"2026-06-03","4200","4200","4020","4050","287274100"
"2026-06-04","4050","4060","3930","3970","328529500"
"2026-06-05","3900","3950","3820","3840","320689600"
"2026-06-08","3810","3900","3700","3710","387103400"
"2026-06-09","3650","4090","3650","4090","484957600"
"2026-06-10","4100","4260","4050","4260","359183100"
"2026-06-11","4260","4340","4140","4250","308861000"
"2026-06-12","4320","4320","4200","4200","241735800"
"2026-06-15","4300","4500","4300","4500","310948900"
"2026-06-17","4500","4570","4390","4490","286865700"
"2026-06-18","4440","4470","4340","4470","190568200"
"2026-06-19","4390","4470","4300","4310","377274300"
"2026-06-22","4320","4340","4220","4220","101336500"
"2026-06-23","4200","4210","4090","4120","248512500"
"2026-06-24","4130","4180","3970","3970","254221600"
"2026-06-25","3970","4090","3960","4000","275422800"
"2026-06-26","4000","4040","3900","3990","247361000"
"2026-06-29","3990","4010","3930","3940","120733900"
"2026-06-30","3930","3930","3830","3850","200553100"
"2026-07-01","3810","3880","3800","3810","142033400"
"2026-07-02","3810","3960","3810","3900","181957900"
"2026-07-03","3950","4040","3950","4010","97694100"
"2026-07-06","4020","4040","3940","4030","143666300"
"2026-07-07","4030","4090","3990","4070","181399100"
"2026-07-08","4080","4080","3970","3970","107252600"
"2026-07-09","3960","4040","3950","4040","109084100"
"2026-07-10","4050","4080","4010","4080","73997600"
"2026-07-13","4070","4260","4020","4250","140381100"
"2026-07-14","4250","4260","4130","4160","186937300"
"2026-07-15","4220","4270","4170","4200","145283200"
"2026-07-16","4240","4310","4220","4310","103434900"
"2026-07-17","4310","4490","4270","4480","258763500"
"2026-07-20","4480","4520","4420","4450","197096400"
"2026-07-21","4480","4490","4430","4480","135068500"
"2026-07-22","4490","4490","4410","4420","93136600"
"2026-07-23","4450","4470","4330","4380","160468800"
"2026-07-24","4280","4290","4120","4130","403126400"
"2026-07-27","4110","4160","4060","4160","233516000"
"2026-07-28","4150","4190","4100","4100","162841200"
"2026-07-29","4120","4140","4060","4090","125647800"
"2026-07-30","4100","4200","4100","4160","100897800"
"2026-07-31","4180","4200","4160","4190","97657300"
"2026-08-03","4230","4230","4140","4170","76254300"
"2026-08-04","4170","4260","4170","4260","121374800"
"2026-08-05","4260","4280","4220","4220","122781400"
"2026-08-06","4240","4280","4200","4200","95744300"
"2026-08-07","4220","4270","4210","4240","110106100"
"2026-08-10","4250","4270","4180","4180","148614700"
"2026-08-11","4200","4200","4100","4120","148404100"
"2026-08-12","4130","4150","4080","4130","153658300"
"2026-08-13","4140","4150","4090","4130","108708200"
"2026-08-14","4140","4170","4100","4170","75934800"
"2026-08-18","4200","4220","4150","4150","116514200"
"2026-08-19","4160","4190","4140","4140","79287200"
"2026-08-20","4150","4180","4140","4150","74796300"
"2026-08-21","4170","4240","4170","4220","142906200"
