"Date","Open","High","Low","Close","Volume"
"2025-10-24","3820","3910","3820","3850","313903600"
"2025-10-27","3880","3930","3750","3860","332539600"
"2025-10-28","3850","3860","3780","3850","239026800"
"2025-10-29","3830","3890","3790","3890","215008600"
"2025-10-30","3900","3990","3870","3910","287905300"
"2025-10-31","3930","4020","3920","3980","348755700"
"2025-11-03","4050","4050","4010","4040","163770500"
"2025-11-04","4030","4050","3970","3970","241154700"
"2025-11-05","3940","3990","3910","3980","139859100"
"2025-11-06","3980","4010","3950","4000","130808100"
"2025-11-07","4000","4010","3980","3980","87287600"
"2025-11-10","4010","4020","3930","3930","148552900"
"2025-11-11","3940","3960","3860","3890","179000200"
"2025-11-12","3890","3950","3890","3900","111115400"
"2025-11-13","3900","3910","3870","3870","99373200"
"2025-11-14","3860","3930","3860","3900","100717300"
"2025-11-17","3880","3950","3880","3940","140868100"
"2025-11-18","3950","3990","3930","3970","205257700"
"2025-11-19","3990","4000","3970","4000","107451000"
"2025-11-20","4020","4050","3990","3990","183008400"
"2025-11-21","3980","4000","3940","3960","112666100"
"2025-11-24","4000","4000","3940","3980","262302000"
"2025-11-25","3980","3980","3830","3830","396959100"
"2025-11-26","3800","3830","3780","3790","288419400"
"2025-11-27","3800","3810","3720","3740","283451800"
"2025-11-28","3710","3750","3680","3680","353872800"
"2025-12-01","3680","3730","3660","3670","299669500"
"2025-12-02","3690","3730","3670","3710","277714300"
"2025-12-03","3690","3700","3660","3660","225357100"
"2025-12-04","3660","3690","3650","3690","221121100"
"2025-12-05","3700","3700","3650","3650","156161100"
"2025-12-08","3680","3690","3660","3670","124094700"
"2025-12-09","3700","3700","3650","3680","201089800"
"2025-12-10","3680","3680","3650","3660","172677700"
"2025-12-11","3680","3700","3580","3620","327591200"
"2025-12-12","3640","3640","3580","3630","169747600"
"2025-12-15","3650","3810","3630","3780","312694100"
"2025-12-16","3800","3810","3680","3690","237949900"
"2025-12-17","3690","3780","3680","3750","273544100"
"2025-12-18","3750","3820","3750","3780","262527300"
"2025-12-19","3800","3810","3760","3770","228583500"
"2025-12-22","3770","3780","3750","3760","161680300"
"2025-12-23","3760","3780","3730","3770","138427000"
"2025-12-24","3770","3790","3750","3770","121073600"
